2024-01-02 03:59:60.000	     25938937.049962	     -7995696.238566	     11793477.659822	         -984.625936	          657.709060	         2609.950584	
2024-01-02 04:00:30.000	     25909324.198776	     -7975864.070052	     11871694.384920	         -989.557771	          664.438084	         2604.491769	
2024-01-02 04:00:60.000	     25879563.968439	     -7955829.797955	     11949746.804540	         -994.451194	          671.182593	         2598.996898	
2024-01-02 04:01:30.000	     25849657.513363	     -7935592.959979	     12027633.838113	         -999.306093	          677.942358	         2593.466046	
2024-01-02 04:01:60.000	     25819605.990559	     -7915153.103093	     12105354.407360	        -1004.122358	          684.717149	         2587.899290	
2024-01-02 04:02:30.000	     25789410.560336	     -7894509.781175	     12182907.436302	        -1008.899879	          691.506734	         2582.296706	
2024-01-02 04:02:60.000	     25759072.386976	     -7873662.552661	     12260291.851275	        -1013.638550	          698.310883	         2576.658372	
2024-01-02 04:03:30.000	     25728592.637606	     -7852610.984122	     12337506.580949	        -1018.338263	          705.129363	         2570.984366	
2024-01-02 04:03:60.000	     25697972.482523	     -7831354.649095	     12414550.556337	        -1022.998913	          711.961943	         2565.274766	
2024-01-02 04:04:30.000	     25667213.095506	     -7809893.126924	     12491422.710815	        -1027.620399	          718.808389	         2559.529652	
2024-01-02 04:04:60.000	     25636315.652704	     -7788226.006305	     12568121.980135	        -1032.202616	          725.668467	         2553.749102	
2024-01-02 04:05:30.000	     25605281.333312	     -7766352.882956	     12644647.302436	        -1036.745464	          732.541943	         2547.933198	
2024-01-02 04:05:60.000	     25574111.320243	     -7744273.357270	     12720997.618267	        -1041.248845	          739.428583	         2542.082018	
2024-01-02 04:06:30.000	     25542806.799014	     -7721987.037873	     12797171.870594	        -1045.712659	          746.328151	         2536.195644	
2024-01-02 04:06:60.000	     25511368.958414	     -7699493.539288	     12873169.004819	        -1050.136811	          753.240411	         2530.274158	
2024-01-02 04:07:30.000	     25479798.989048	     -7676792.486633	     12948987.968791	        -1054.521205	          760.165128	         2524.317642	
2024-01-02 04:08:00.000	     25448098.085422	     -7653883.508613	     13024627.712825	        -1058.865746	          767.102063	         2518.326177	
2024-01-02 04:08:30.000	     25416267.444828	     -7630766.241055	     13100087.189715	        -1063.170344	          774.050979	         2512.299846	
2024-01-02 04:08:60.000	     25384308.266264	     -7607440.330414	     13175365.354745	        -1067.434906	          781.011639	         2506.238734	
2024-01-02 04:09:30.000	     25352221.752834	     -7583905.425633	     13250461.165710	        -1071.659344	          787.983804	         2500.142923	
2024-01-02 04:09:60.000	     25320009.108916	     -7560161.187467	     13325373.582924	        -1075.843568	          794.967236	         2494.012498	
2024-01-02 04:10:30.000	     25287671.542559	     -7536207.280360	     13400101.569239	        -1079.987492	          801.961694	         2487.847544	
2024-01-02 04:11:00.000	     25255210.264047	     -7512043.377108	     13474644.090058	        -1084.091031	          808.966938	         2481.648146	
2024-01-02 04:11:30.000	     25222626.486548	     -7487669.156559	     13549000.113349	        -1088.154101	          815.982729	         2475.414390	
2024-01-02 04:11:60.000	     25189921.425039	     -7463084.307091	     13623168.609657	        -1092.176619	          823.008826	         2469.146362	
2024-01-02 04:12:30.000	     25157096.296957	     -7438288.524310	     13697148.552126	        -1096.158503	          830.044987	         2462.844149	
2024-01-02 04:12:60.000	     25124152.322839	     -7413281.508758	     13770938.916502	        -1100.099675	          837.090970	         2456.507837	
2024-01-02 04:13:30.000	     25091090.725245	     -7388062.969391	     13844538.681159	        -1104.000056	          844.146534	         2450.137516	
2024-01-02 04:14:00.000	     25057912.729065	     -7362632.622436	     13917946.827102	        -1107.859568	          851.211435	         2443.733272	
2024-01-02 04:14:30.000	     25024619.562146	     -7336990.189114	     13991162.337991	        -1111.678138	          858.285431	         2437.295194	
2024-01-02 04:14:60.000	     24991212.452556	     -7311135.404824	     14064184.200149	        -1115.455690	          865.368279	         2430.823371	
2024-01-02 04:15:30.000	     24957692.632583	     -7285068.005388	     14137011.402577	        -1119.192152	          872.459733	         2424.317894	
2024-01-02 04:15:60.000	     24924061.335997	     -7258787.736243	     14209642.936971	        -1122.887453	          879.559551	         2417.778851	
2024-01-02 04:16:30.000	     24890319.798679	     -7232294.350162	     14282077.797731	        -1126.541523	          886.667488	         2411.206334	
2024-01-02 04:16:60.000	     24856469.258908	     -7205587.606120	     14354314.981980	        -1130.154294	          893.783298	         2404.600432	
2024-01-02 04:17:30.000	     24822510.955998	     -7178667.273869	     14426353.489576	        -1133.725699	          900.906737	         2397.961239	
2024-01-02 04:17:60.000	     24788446.132567	     -7151533.125964	     14498192.323123	        -1137.255673	          908.037558	         2391.288845	
2024-01-02 04:18:30.000	     24754276.031852	     -7124184.946896	     14569830.487990	        -1140.744153	          915.175516	         2384.583343	
2024-01-02 04:18:60.000	     24720001.899973	     -7096622.525124	     14641266.992322	        -1144.191074	          922.320364	         2377.844825	
2024-01-02 04:19:30.000	     24685624.984896	     -7068845.656512	     14712500.847052	        -1147.596378	          929.471855	         2371.073385	
2024-01-02 04:19:60.000	     24651146.535421	     -7040854.147728	     14783531.065920	        -1150.960003	          936.629743	         2364.269117	
2024-01-02 04:20:30.000	     24616567.803087	     -7012647.809459	     14854356.665482	        -1154.281893	          943.793779	         2357.432114	
2024-01-02 04:20:60.000	     24581890.041147	     -6984226.459821	     14924976.665123	        -1157.561989	          950.963717	         2350.562471	
2024-01-02 04:21:30.000	     24547114.503568	     -6955589.927751	     14995390.087077	        -1160.800238	          958.139308	         2343.660284	
2024-01-02 04:21:60.000	     24512242.447232	     -6926738.045117	     15065595.956433	        -1163.996586	          965.320305	         2336.725648	
