time_step,lat,lon,pdop
1,30,-100,1.32525
1,30,-90,1.23817
1,30,-80,1.49835
1,30,-70,1.49785
1,30,-60,1.50267
1,30,-50,1.25579
1,30,-40,1.43399
1,30,-30,1.15996
1,30,-20,1.25685
1,30,-10,1.35238
1,30,0,1.90747
1,30,10,1.19174
1,30,20,1.32912
1,30,30,1.27856
1,30,40,1.37574
1,30,50,1.38645
1,30,60,1.63323
1,30,70,1.30929
1,30,80,1.20515
1,30,90,1.26499
1,30,100,1.43182
1,30,110,1.53714
1,30,120,1.52999
1,30,130,1.38901
1,30,140,1.42159
1,30,150,1.42831
1,30,160,1.40085
1,30,170,1.2568
1,30,180,1.18101
1,40,-180,1.45234
1,40,-170,1.60009
1,40,-160,1.46381
1,40,-150,1.5212
1,40,-140,1.91718
1,40,-130,1.4361
1,40,-120,1.28822
1,40,-110,1.14885
1,40,-100,1.33558
1,40,-90,1.27315
1,40,-80,1.48496
1,40,-70,1.48477
1,40,-60,1.48972
1,40,-50,1.03572
1,40,-40,1.08324
1,40,-30,1.11449
1,40,-20,1.49509
1,40,-10,1.87977
1,40,0,1.88391
1,40,10,1.5003
1,40,20,1.09874
1,40,30,1.23027
1,40,40,1.23571
1,40,50,1.24445
1,40,60,1.3756
1,40,70,1.63646
1,40,80,1.99186
1,40,90,1.04637
1,40,100,1.09966
1,40,110,1.21862
1,40,120,1.54003
1,40,130,1.54068
1,40,140,1.48831
1,40,150,1.39407
1,40,160,1.69159
1,40,170,1.45393
1,40,180,1.45234
1,50,-180,1.34706
1,50,-170,1.45569
1,50,-160,1.45545
1,50,-150,1.45945
1,50,-140,1.45788
1,50,-130,1.52307
1,50,-120,1.139
1,50,-110,1.04551
1,50,-100,1.04295
1,50,-90,1.15465
1,50,-80,1.14971
1,50,-70,1.27836
1,50,-60,1.27716
1,50,-50,1.16406
1,50,-40,1.16397
1,50,-30,1.34618
1,50,-20,1.40594
1,50,-10,1.51306
1,50,0,1.51627
1,50,10,1.44376
1,50,20,1.30073
1,50,30,1.30444
1,50,40,1.34259
1,50,50,1.55606
1,50,60,1.55854
1,50,70,1.32957
1,50,80,1.33201
1,50,90,1.11556
1,50,100,1.146
1,50,110,1.17429
1,50,120,1.27831
1,50,130,1.37018
1,50,140,1.25129
1,50,150,1.2115
1,50,160,1.3524
1,50,170,1.34845
1,50,180,1.34706
1,60,-180,1.22088
1,60,-170,1.22182
1,60,-160,1.46171
1,60,-150,1.3655
1,60,-140,1.36494
1,60,-130,1.36673
1,60,-120,1.23474
1,60,-110,1.2952
1,60,-100,1.44747
1,60,-90,1.43581
1,60,-80,1.42708
1,60,-70,1.4214
1,60,-60,1.41884
1,60,-50,1.26191
1,60,-40,1.26043
1,60,-30,1.26105
1,60,-20,1.26383
1,60,-10,1.37633
1,60,0,1.41011
1,60,10,1.33957
1,60,20,1.34204
1,60,30,1.24087
1,60,40,1.24387
1,60,50,1.40269
1,60,60,1.40329
1,60,70,1.40618
1,60,80,1.53692
1,60,90,1.59803
1,60,100,1.7159
1,60,110,1.18405
1,60,120,1.21415
1,60,130,1.21483
1,60,140,1.21779
1,60,150,1.19659
1,60,160,1.35205
1,60,170,1.34874
1,60,180,1.22088
1,70,-180,1.26617
1,70,-170,1.26525
1,70,-160,1.37565
1,70,-150,1.37357
1,70,-140,1.37307
1,70,-130,1.23876
1,70,-120,1.61196
1,70,-110,1.50128
1,70,-100,1.31234
1,70,-90,1.30662
1,70,-80,1.43652
1,70,-70,1.43245
1,70,-60,1.43059
1,70,-50,1.26908
1,70,-40,1.26815
1,70,-30,1.18279
1,70,-20,1.18391
1,70,-10,1.18614
1,70,0,1.22938
1,70,10,1.23038
1,70,20,1.23242
1,70,30,1.23539
1,70,40,1.24873
1,70,50,1.40701
1,70,60,1.40758
1,70,70,1.25066
1,70,80,1.25229
1,70,90,1.25485
1,70,100,1.33233
1,70,110,1.39261
1,70,120,1.39643
1,70,130,1.4015
1,70,140,1.89417
1,70,150,1.25792
1,70,160,1.56804
1,70,170,1.56703
1,70,180,1.26617
1,80,-180,1.36616
1,80,-170,1.36514
1,80,-160,1.36394
1,80,-150,1.36261
1,80,-140,1.51465
1,80,-130,1.51093
1,80,-120,1.50748
1,80,-110,1.50441
1,80,-100,1.50183
1,80,-90,1.31549
1,80,-80,1.31321
1,80,-70,1.31158
1,80,-60,1.31067
1,80,-50,1.3105
1,80,-40,1.31107
1,80,-30,1.1938
1,80,-20,1.12332
1,80,-10,1.12377
1,80,0,1.12462
1,80,10,1.12587
1,80,20,1.24023
1,80,30,1.24169
1,80,40,1.38939
1,80,50,1.3902
1,80,60,1.3915
1,80,70,1.39324
1,80,80,1.57753
1,80,90,1.57905
1,80,100,1.58089
1,80,110,1.583
1,80,120,1.58533
1,80,130,1.36791
1,80,140,1.36801
1,80,150,1.36789
1,80,160,1.36755
1,80,170,1.36696
1,80,180,1.36616
1,90,-180,1.35772
1,90,-170,1.35772
1,90,-160,1.35772
1,90,-150,1.35772
1,90,-140,1.35772
1,90,-130,1.35772
1,90,-120,1.35772
1,90,-110,1.35772
1,90,-100,1.35772
1,90,-90,1.35772
1,90,-80,1.35772
1,90,-70,1.35772
1,90,-60,1.35772
1,90,-50,1.35772
1,90,-40,1.35772
1,90,-30,1.35772
1,90,-20,1.35772
1,90,-10,1.35772
1,90,0,1.35772
1,90,10,1.35772
1,90,20,1.35772
1,90,30,1.35772
1,90,40,1.35772
1,90,50,1.35772
1,90,60,1.35772
1,90,70,1.35772
1,90,80,1.35772
1,90,90,1.35772
1,90,100,1.35772
1,90,110,1.35772
1,90,120,1.35772
1,90,130,1.35772
1,90,140,1.35772
1,90,150,1.35772
1,90,160,1.35772
1,90,170,1.35772
1,90,180,1.35772
