2024/01/02-03:59:60.000	   -6827427.621611	    2120884.064742	    -490681.815803	       -143.134087	       1214.092178	       7358.469283	
2024/01/02-04:00:30.000	   -6828393.261789	    2156267.194224	    -269724.447906	         78.767074	       1144.590317	       7370.825494	
2024/01/02-04:00:60.000	   -6822702.139851	    2189548.253545	     -48504.138713	        300.613960	       1073.965527	       7375.997035	
2024/01/02-04:01:30.000	   -6810359.132687	    2220694.582771	     172763.456632	        522.190008	       1002.286519	       7373.977407	
2024/01/02-04:01:60.000	   -6791375.611906	    2249675.599391	     393862.593543	        743.278833	        929.623065	       7364.767149	
2024/01/02-04:02:30.000	   -6765769.435303	    2276462.829085	     614577.649147	        963.664444	        856.045929	       7348.373836	
2024/01/02-04:02:60.000	   -6733564.931920	    2301029.934439	     834693.333476	       1183.131452	        781.626796	       7324.812085	
2024/01/02-04:03:30.000	   -6694792.880725	    2323352.741569	    1053994.900505	       1401.465286	        706.438203	       7294.103542	
2024/01/02-04:03:60.000	   -6649490.482919	    2343409.264647	    1272268.358811	       1618.452403	        630.553472	       7256.276863	
2024/01/02-04:04:30.000	   -6597701.327880	    2361179.728272	    1489300.681645	       1833.880503	        554.046632	       7211.367699	
2024/01/02-04:04:60.000	   -6539475.352776	    2376646.587686	    1704880.016214	       2047.538735	        476.992351	       7159.418658	
2024/01/02-04:05:30.000	   -6474868.795877	    2389794.546796	    1918795.891950	       2259.217910	        399.465859	       7100.479273	
2024/01/02-04:05:60.000	   -6403944.143600	    2400610.573983	    2130839.427565	       2468.710710	        321.542879	       7034.605955	
2024/01/02-04:06:30.000	   -6326770.071340	    2409083.915688	    2340803.536677	       2675.811889	        243.299546	       6961.861944	
2024/01/02-04:06:60.000	   -6243421.378125	    2415206.107745	    2548483.131801	       2880.318484	        164.812338	       6882.317250	
2024/01/02-04:07:30.000	   -6153978.915167	    2418970.984457	    2753675.326495	       3082.030013	         86.157997	       6796.048589	
2024/01/02-04:08:00.000	   -6058529.508360	    2420374.685400	    2956179.635455	       3280.748678	          7.413452	       6703.139307	
2024/01/02-04:08:30.000	   -5957165.874807	    2419415.659939	    3155798.172358	       3476.279563	        -71.344252	       6603.679309	
2024/01/02-04:08:60.000	   -5849986.533443	    2416094.669461	    3352335.845246	       3668.430828	       -150.038038	       6497.764968	
2024/01/02-04:09:30.000	   -5737095.709846	    2410414.787310	    3545600.549245	       3857.013902	       -228.590866	       6385.499033	
2024/01/02-04:09:60.000	   -5618603.235315	    2402381.396420	    3735403.356443	       4041.843673	       -306.925815	       6266.990535	
2024/01/02-04:10:30.000	   -5494624.440327	    2392002.184658	    3921558.702695	       4222.738671	       -384.966158	       6142.354678	
2024/01/02-04:11:00.000	   -5365280.042460	    2379287.137865	    4103884.571197	       4399.521256	       -462.635436	       6011.712727	
2024/01/02-04:11:30.000	   -5230696.028892	    2364248.530610	    4282202.672622	       4572.017791	       -539.857538	       5875.191895	
2024/01/02-04:11:60.000	   -5091003.533605	    2346900.914658	    4456338.621622	       4740.058822	       -616.556774	       5732.925214	
2024/01/02-04:12:30.000	   -4946338.709391	    2327261.105165	    4626122.109545	       4903.479243	       -692.657955	       5585.051408	
2024/01/02-04:12:60.000	   -4796842.594809	    2305348.164610	    4791387.073142	       5062.118470	       -768.086462	       5431.714759	
2024/01/02-04:13:30.000	   -4642660.976199	    2281183.384481	    4951971.859135	       5215.820595	       -842.768324	       5273.064958	
2024/01/02-04:14:00.000	   -4483944.244920	    2254790.264723	    5107719.384439	       5364.434550	       -916.630294	       5109.256968	
2024/01/02-04:14:30.000	   -4320847.249926	    2226194.490988	    5258477.291892	       5507.814255	       -989.599918	       4940.450862	
2024/01/02-04:14:60.000	   -4153529.145842	    2195423.909679	    5404098.101316	       5645.818770	      -1061.605612	       4766.811673	
2024/01/02-04:15:30.000	   -3982153.236696	    2162508.500840	    5544439.355763	       5778.312432	      -1132.576729	       4588.509223	
2024/01/02-04:15:60.000	   -3806886.815445	    2127480.348901	    5679363.762792	       5905.164997	      -1202.443635	       4405.717960	
2024/01/02-04:16:30.000	   -3627900.999483	    2090373.611310	    5808739.330617	       6026.251768	      -1271.137775	       4218.616784	
2024/01/02-04:16:60.000	   -3445370.562276	    2051224.485093	    5932439.499001	       6141.453724	      -1338.591743	       4027.388870	
2024/01/02-04:17:30.000	   -3259473.761308	    2010071.171358	    6050343.264746	       6250.657639	      -1404.739351	       3832.221481	
2024/01/02-04:17:60.000	   -3070392.162498	    1966953.837794	    6162335.301653	       6353.756194	      -1469.515692	       3633.305788	
2024/01/02-04:18:30.000	   -2878310.461292	    1921914.579195	    6268306.074833	       6450.648090	      -1532.857211	       3430.836676	
2024/01/02-04:18:60.000	   -2683416.300581	    1874997.376048	    6368151.949232	       6541.238148	      -1594.701760	       3225.012550	
2024/01/02-04:19:30.000	   -2485900.085659	    1826248.051233	    6461775.292283	       6625.437401	      -1654.988670	       3016.035137	
2024/01/02-04:19:60.000	   -2285954.796391	    1775714.224872	    6549084.570548	       6703.163192	      -1713.658806	       2804.109285	
2024/01/02-04:20:30.000	   -2083775.796794	    1723445.267381	    6629994.440281	       6774.339249	      -1770.654626	       2589.442757	
2024/01/02-04:20:60.000	   -1879560.642219	    1669492.250762	    6704425.831789	       6838.895767	      -1825.920241	       2372.246026	
2024/01/02-04:21:30.000	   -1673508.884346	    1613907.898198	    6772306.027527	       6896.769473	      -1879.401472	       2152.732061	
2024/01/02-04:21:60.000	   -1465821.874166	    1556746.531990	    6833568.733832	       6947.903696	      -1931.045898	       1931.116115	
